max_change,min_change,start,end,amount,turn,change,up_count,down_count,name,industry,class
1.39,-1.62,17.35,17.3,64362.312141119226,2.3583982968369828,-1.69,211,200,常熟汽饰,汽车配件,1
0.47,-0.6900000000000001,8.96,8.84,53158.4802919708,0.6293866180048663,-1.69,216,195,陕天然气,供气供热,1
0.22,-0.24,4.83,4.82,12278.079853932582,0.4268502808988765,-1.69,193,163,ST柳化,农药化肥,1
0.46,-0.5,6.6,6.58,25653.014355231142,1.0769618004866184,-1.7,215,196,重庆建工,建筑工程,1
0.76,-0.89,8.5,8.91,34651.3900486618,1.6272133819951335,-1.71,222,189,莫高股份,红黄酒,1
0.6900000000000001,-0.71,7.75,7.93,36211.23141119221,2.936900729927008,-1.71,203,208,今飞凯达,汽车配件,1
0.49,-0.45,5.65,5.63,47159.74892944039,1.705670316301703,-1.73,210,201,三峡新材,互联网,1
1.15,-1.13,12.7,12.7,21155.936180048666,0.8102282238442823,-1.74,211,200,长白山,旅游景点,1
6.26,-6.88,68.85,68.85,76080.98756690997,7.096550364963503,-1.74,214,197,明德生物,医疗保健,1
0.58,-0.87,12.19,12.17,35138.97126520682,0.7208596107055961,-1.74,215,196,黄山旅游,旅游景点,1
0.56,-0.6900000000000001,7.18,7.31,64194.27785888079,1.7421245742092455,-1.74,218,193,新华都,超市连锁,1
0.98,-1.02,10.99,10.74,37251.342225,2.378256,-1.75,210,190,蓝黛传动,汽车配件,1
1.03,-1.03,13.19,12.95,33707.68379562043,1.886557177615572,-1.77,214,197,盛通股份,广告包装,1
1.7000000000000002,-1.51,22.0,21.95,28761.35929440389,0.9597316301703164,-1.78,194,217,东易日盛,装修装饰,1
0.74,-0.58,8.09,8.12,46484.7400973236,2.5708141119221413,-1.79,204,207,华鹏飞,仓储物流,1
3.59,-2.7,39.01,39.48,33061.134914841845,1.3640163017031632,-1.79,191,220,开润股份,纺织,1
0.4,-0.47,5.78,5.74,22532.30856447689,1.2200007299270073,-1.8,213,198,美达股份,化纤,1
1.72,-2.04,19.88,20.42,70635.9906569343,5.643026277372263,-1.81,213,198,友讯达,通信设备,1
2.28,-2.51,24.07,25.07,67087.55510948905,6.141744038929441,-1.84,214,197,星云股份,电器仪表,1
0.49,-0.5,5.92,5.6,41342.85445255473,1.5226029197080293,-1.84,224,187,渤海汽车,汽车配件,1
0.64,-0.5700000000000001,7.0,7.04,48265.693163017044,2.9677710462287097,-1.85,214,197,海默科技,石油开采,1
0.4,-0.63,6.3,6.32,62061.73498783455,1.1712053527980535,-1.85,220,191,合兴包装,广告包装,1
0.79,-1.03,10.6,10.8,81328.89659367397,2.4533489051094888,-1.85,216,195,海越能源,石油贸易,1
0.44,-0.41,5.36,5.3,45237.54817518248,0.6801452554744527,-1.87,223,188,广州港,港口,1
1.17,-1.22,13.88,12.82,33102.6800729927,1.5644296836982967,-1.87,203,208,永吉股份,广告包装,1
0.61,-0.66,8.4,8.5,38229.80756690998,1.605496593673966,-1.88,211,200,厦门信达,综合类,1
0.62,-0.59,6.92,7.18,52460.62,1.2657811735941322,-1.89,206,203,*ST交昂,医疗保健,1
0.99,-0.8200000000000001,10.49,10.93,37052.116909975666,2.5268330900243314,-1.89,228,183,幸福蓝海,影视音像,1
0.88,-0.9,10.21,9.84,53141.004111922135,1.9615489051094888,-1.9,214,197,飞力达,仓储物流,1
0.46,-0.48,6.91,6.68,69596.51703163018,1.353907785888078,-1.9,202,209,*ST济堂,医药商业,1
0.44,-0.46,4.99,4.9,84215.55356097562,3.2018385365853663,-1.92,201,209,*ST宝实,机械基件,1
1.6,-1.66,18.1,17.83,35682.576861313864,5.675107055961071,-1.93,219,192,圣龙股份,汽车配件,1
0.95,-1.09,12.7,12.95,65636.12895377129,1.7015250608272507,-1.96,201,210,华钰矿业,铅锌,1
0.54,-0.68,8.02,7.95,84734.00437956201,0.8432479318734794,-1.96,221,190,华锦股份,石油加工,1
0.48,-0.5,5.45,5.29,62191.10277372264,1.2458447688564476,-1.98,204,207,棕榈股份,建筑工程,1
1.47,-1.62,16.0,16.18,33399.19381995134,4.490541849148419,-1.98,209,202,德创环保,环境保护,1
0.45,-0.49,5.8,5.8,67071.64496350363,0.19961046228710466,-1.98,210,201,上海石化,石油加工,1
0.81,-0.68,8.92,8.92,84956.79615571776,1.458739902676399,-1.99,201,210,章源钨业,小金属,1
0.55,-0.5,6.03,6.05,50270.079002433085,0.9597326034063258,-1.99,203,208,文投控股,影视音像,1
1.64,-1.61,20.47,19.91,11476.759951338201,0.7059294403892944,-1.99,208,203,中坚科技,农用机械,1
2.03,-2.18,22.36,22.36,79671.05491484185,3.648863260340633,-1.99,209,202,亚翔集成,装修装饰,1
0.51,-0.55,5.72,5.61,92096.563002445,3.822732518337409,-2.0,208,201,ST瑞德,元器件,1
0.61,-0.61,8.33,8.32,63160.86593673965,0.4724333333333333,-2.01,206,205,宝新能源,火力发电,1
1.19,-1.08,14.77,14.24,22290.363236009733,1.0087401459854015,-2.01,221,190,白云电器,电气设备,1
0.54,-0.61,6.21,6.11,76663.97585365853,2.82728243902439,-2.02,202,208,*ST海陆,专用机械,1
1.64,-1.58,18.03,18.14,57213.653990267645,5.619104379562044,-2.03,211,200,智能自控,电器仪表,1
2.55,-2.8,29.0,28.2,54868.90705596106,2.349548175182482,-2.03,211,200,塞力斯,医药商业,1
1.01,-0.96,11.57,11.64,33015.889416058395,1.3441725060827252,-2.03,220,191,渤海股份,水务,1
0.26,-0.34,6.21,6.24,91695.46763990265,0.3005939172749391,-2.04,208,203,鞍钢股份,普钢,1
0.54,-0.59,5.92,5.92,46695.97440806047,1.2867617128463478,-2.04,200,197,丹化科技,化工原料,1
0.58,-0.73,8.75,8.83,36869.31294403893,1.5987980535279804,-2.04,199,212,神开股份,化工机械,1
0.84,-1.02,14.6,14.7,31198.062627737232,0.9694362530413626,-2.06,209,202,鲁阳节能,矿物制品,1
0.41,-0.38,4.4,4.53,103521.48042439023,2.78039,-2.06,189,221,*ST兆新,染料涂料,1
1.63,-1.58,19.7,19.64,27555.59374695864,1.955430413625304,-2.07,221,190,建艺集团,装修装饰,1
0.77,-0.85,8.0,8.49,85125.03790243903,3.42473487804878,-2.07,198,212,*ST东网,电器仪表,1
0.42,-0.43,5.62,5.61,51215.155012165436,1.3211498783454991,-2.09,207,204,潮宏基,服饰,1
0.53,-0.52,6.3,5.82,98187.32034146342,3.2270897560975613,-2.09,216,194,*ST同洲,通信设备,1
1.21,-1.25,14.95,14.95,68341.71598540145,5.7679350364963495,-2.1,215,196,安达维尔,航空,1
3.18,-3.26,34.21,34.96,99112.69436585363,11.11647048780488,-2.1,209,201,中欣氟材,化工原料,1
0.5700000000000001,-0.62,6.1,6.25,52491.818048780486,3.6635,-2.11,214,196,*ST中华A,文教休闲,1
0.88,-0.86,10.75,11.0,58380.94257907543,4.293855474452554,-2.12,214,197,百洋股份,渔业,1
0.71,-0.72,7.88,7.77,68289.06209245742,1.7833888077858882,-2.13,217,194,金牛化工,化工原料,1
1.96,-2.16,20.88,21.57,107522.80919708029,5.888659610705598,-2.14,222,189,吉大通信,通信设备,1
1.63,-1.83,18.58,18.58,36372.21454987834,3.883978588807786,-2.15,220,191,华菱精工,机械基件,1
0.87,-0.86,9.9,10.03,50979.641605839424,2.6240659367396604,-2.15,212,199,三圣股份,其他建材,1
1.43,-1.3,16.47,15.75,72037.70433090025,2.3618836982968365,-2.15,217,194,中成股份,商贸代理,1
0.73,-0.7000000000000001,10.8,10.76,56723.859975669104,1.6223832116788324,-2.16,204,207,京山轻机,轻工机械,1
0.64,-0.68,6.87,7.04,54419.74046228711,1.4841905109489053,-2.17,219,192,天沃科技,建筑工程,1
1.26,-1.02,14.54,14.73,35579.805547445256,0.6773717761557179,-2.17,206,205,青青稞酒,白酒,1
0.73,-0.6900000000000001,8.18,8.39,23522.535571776156,0.6772985401459853,-2.19,220,191,青海春天,医疗保健,1
0.4,-0.39,5.44,5.39,38128.96313868614,0.4968508515815086,-2.19,212,199,新华联,全国地产,1
0.46,-0.5,5.72,5.71,90085.65255474453,1.811317518248176,-2.2,202,209,蒙草生态,环境保护,1
4.04,-3.17,44.45,44.45,43033.73761557178,2.194102189781022,-2.2,212,199,先达股份,农药化肥,1
0.54,-0.62,6.11,6.19,63718.29150851581,2.6753048661800487,-2.22,200,211,嘉泽新能,新型电力,1
3.02,-3.03,36.49,33.17,94765.75717761557,2.1590812652068125,-2.23,207,204,潜能恒信,石油开采,1
0.5,-0.62,7.58,7.6,46497.88124087591,1.0127243309002434,-2.24,212,199,山东海化,化工原料,1
0.9,-1.06,10.8,10.9,27277.03802919708,1.893321411192214,-2.24,211,200,五洲新春,机械基件,1
0.6000000000000001,-0.51,6.79,6.59,57781.21703163018,2.7551491484184916,-2.26,205,206,顾地科技,塑料,1
1.2,-1.29,14.32,14.46,44063.36114355231,5.146840389294403,-2.26,227,184,集泰股份,化工原料,1
0.52,-0.5700000000000001,6.93,6.95,51868.200243309,0.6579997566909976,-2.26,212,199,广田集团,装修装饰,1
0.75,-1.14,12.73,12.59,37939.31593673967,1.8302126520681263,-2.26,205,206,皖天然气,供气供热,1
1.04,-1.15,14.59,14.66,26934.07545012165,1.3771197080291973,-2.26,236,175,曲江文旅,旅游服务,1
2.3,-2.27,25.0,25.3,39455.7395863747,4.832131873479319,-2.26,221,190,杰恩设计,装修装饰,1
0.97,-1.58,14.85,14.8,29766.7300486618,3.7241785888077863,-2.26,219,192,合力科技,汽车配件,1
0.91,-0.85,12.02,11.96,24404.0801459854,0.3045360097323601,-2.27,195,216,瑞茂通,仓储物流,1
0.95,-1.06,12.86,12.93,43874.34343065693,1.644369586374696,-2.28,208,203,岳阳兴长,石油加工,1
1.37,-1.44,15.58,15.06,92582.05274939172,1.7748294403892944,-2.28,201,210,当代文体,影视音像,1
0.62,-0.84,9.5,9.58,75875.23892944037,1.2007277372262772,-2.31,210,201,万邦达,环境保护,1
1.11,-0.97,12.16,12.16,37927.239513382,1.205555717761557,-2.31,207,204,阳谷华泰,化工原料,1
0.33,-0.36,4.01,4.06,69494.11632178219,1.601361138613861,-2.32,200,204,*ST银鸽,造纸,1
0.46,-0.5,5.61,5.37,48208.76924390244,2.421020243902439,-2.34,218,192,*ST林重,工程机械,1
0.55,-0.63,7.98,7.85,55514.33637469586,0.6685369829683699,-2.35,204,207,我爱我家,房产服务,1
1.38,-2.01,28.45,27.89,23804.225961070562,1.5530581508515815,-2.35,217,194,苏利股份,化工原料,1
0.49,-0.48,5.6,5.41,46354.07496821514,1.5999865525672374,-2.35,215,194,ST游久,互联网,1
3.3,-3.93,43.02,43.0,65442.61849148418,6.009044525547446,-2.36,217,194,阿科力,化工原料,1
0.68,-0.81,7.86,7.99,14535.200455000002,0.6423462499999999,-2.36,211,189,ST人乐,超市连锁,1
0.39,-0.41,4.3,4.39,61897.99225,3.50364825,-2.38,199,201,*ST斯太,汽车配件,1
0.6000000000000001,-0.65,6.66,6.61,23320.046277372265,0.4656472019464721,-2.4,221,190,国新能源,供气供热,1
0.37,-0.61,8.95,8.86,73320.30437956205,0.9263834549878346,-2.41,208,203,兰花科创,煤炭开采,1
0.65,-0.75,7.1,7.22,50012.338890510946,1.4186250608272508,-2.42,212,199,永清环保,环境保护,1
0.24,-0.38,3.74,3.78,48096.139219512195,1.8798719512195123,-2.42,207,203,*ST利源,铝,1
0.61,-0.67,6.77,6.73,93679.76012224937,3.361089486552567,-2.42,207,202,*ST银河,生物制药,1
1.48,-1.65,19.37,19.54,52564.48661800486,1.3114591240875917,-2.44,211,200,嘉事堂,医药商业,1
0.7000000000000001,-0.75,8.0,7.7,85281.33600973236,2.4417508515815083,-2.46,201,210,珈伟新能,半导体,1
0.30000000000000004,-0.30000000000000004,3.45,3.44,36308.922045226136,2.6260532663316583,-2.47,215,183,天宝退,食品,1
1.12,-0.96,11.87,12.27,29575.107712895377,0.5260805352798054,-2.47,207,204,新黄浦,区域地产,1
0.81,-0.66,8.88,8.91,94490.54695863748,0.5640413625304136,-2.48,210,201,柳钢股份,普钢,1
0.94,-1.27,12.75,12.67,80707.25912408759,0.4622698296836984,-2.48,200,211,森马服饰,服饰,1
2.31,-2.56,25.41,25.97,47607.818588807786,0.7783440389294404,-2.48,202,209,江山股份,农药化肥,1
0.8200000000000001,-1.39,18.0,18.12,18935.402676399022,2.2132082725060824,-2.51,226,185,科华控股,汽车配件,1
1.71,-1.6800000000000002,21.0,21.28,34835.543892944035,1.5968131386861315,-2.51,215,196,长春一东,汽车配件,1
0.73,-0.74,8.5,8.07,65080.339555555554,1.4415893827160489,-2.51,206,199,*ST科陆,电器仪表,1
1.65,-1.73,19.0,18.18,75159.36763990267,2.672322141119221,-2.52,213,198,朗玛信息,软件服务,1
0.6000000000000001,-0.55,6.48,6.5600000000000005,106798.28727941176,2.0938125,-2.53,191,217,*ST刚泰,黄金,1
0.44,-0.9,11.25,11.24,28486.697226277374,0.4042340632603406,-2.53,223,188,上海能源,煤炭开采,1
2.17,-2.13,24.77,24.19,88607.54717761556,6.48223698296837,-2.53,209,202,威唐工业,专用机械,1
0.91,-0.87,10.25,10.04,45805.5193673966,1.9331090024330901,-2.56,214,197,科泰电源,电气设备,1
0.44,-0.46,4.99,5.06,36513.21605867971,1.3958207823960878,-2.57,228,181,ST天雁,汽车配件,1
1.97,-2.51,25.0,25.09,22582.80150851581,3.0214218978102187,-2.57,212,199,上海亚虹,专用机械,1
2.92,-2.7,35.5,35.49,20200.50620437956,1.9602104622871044,-2.58,215,196,友邦吊顶,家居用品,1
0.7000000000000001,-1.15,12.11,12.13,72668.82951338199,1.5577593673965937,-2.6,197,214,浙江交科,建筑工程,1
0.28,-0.31,2.99,3.07,104780.41739348369,4.781596741854637,-2.6,192,207,盛运环保,环境保护,1
0.77,-0.78,10.15,10.15,102626.66277372264,1.8661031630170315,-2.61,200,211,岭南股份,环境保护,1
0.45,-0.48,5.28,5.13,50439.16395121951,1.2815604878048779,-2.62,202,208,*ST中商,百货,1
2.1,-1.95,25.2,25.19,76193.44834549878,2.9075841849148416,-2.63,196,215,劲拓股份,专用机械,1
0.59,-0.58,7.72,7.9,68205.71107500001,0.8056080555555555,-2.63,179,181,泸天化,农药化肥,1
2.26,-2.54,26.59,26.43,38620.497177615565,6.07754695863747,-2.64,206,205,迪贝电气,机械基件,1
1.26,-1.31,14.7,14.83,53663.911313868615,2.607489781021898,-2.64,222,189,华自科技,电气设备,1
0.73,-0.81,7.98,8.1,90021.39617073169,4.1193495121951225,-2.66,203,207,*ST胜尔,钢加工,1
1.01,-1.11,10.66,11.12,52241.44975609756,2.9875673170731707,-2.67,209,201,*ST海源,专用机械,1
0.30000000000000004,-0.31,6.65,6.66,10011.21351707317,0.7272078048780487,-2.67,213,197,ST成城,商贸代理,1
0.74,-0.67,8.18,8.28,24539.93685365853,1.7866031707317074,-2.68,202,208,*ST永林,林业,1
1.33,-1.25,17.89,17.9,76655.46265206812,3.7934486618004866,-2.69,203,208,今天国际,软件服务,1
0.91,-0.97,11.88,11.15,69018.37812652068,1.0956031630170315,-2.7,211,200,世荣兆业,区域地产,1
0.63,-1.14,14.7,14.75,26518.021459854015,0.3746236009732361,-2.71,214,197,九牧王,服饰,1
0.54,-0.58,5.99,5.97,61854.87742092458,3.0767883211678835,-2.71,198,213,*ST长城,影视音像,1
1.51,-1.54,19.44,19.19,25762.839294403897,1.5327659367396596,-2.72,221,190,四方科技,专用机械,1
7.94,-8.62,48.8,50.87,93409.46258992807,8.00596834532374,-2.73,78,61,卓越新能,环境保护,1
2.49,-3.17,33.0,31.75,90057.12145985402,2.252314111922141,-2.73,207,204,八菱科技,汽车配件,1
0.64,-0.67,7.49,7.46,82931.73673965936,2.3927136253041357,-2.74,218,193,金一文化,服饰,1
0.89,-1.05,10.25,10.48,92292.76199501248,5.701805985037407,-2.76,198,203,华昌达,专用机械,1
0.64,-0.61,8.71,8.71,47468.58788321168,0.8127632603406326,-2.77,203,208,卓郎智能,纺织机械,1
1.97,-2.1,21.97,21.64,40643.50554744526,6.059501946472022,-2.77,219,192,华信新材,塑料,1
1.51,-1.47,16.99,16.75,63536.684525547425,1.9499119221411196,-2.78,208,203,西仪股份,汽车配件,1
0.81,-0.8200000000000001,8.9,8.87,67346.92746928746,1.1811213759213761,-2.78,202,205,*ST沈机,机床制造,1
0.98,-0.86,11.18,11.16,64239.33771289539,3.408793187347932,-2.79,219,192,正平股份,建筑工程,1
1.66,-1.48,20.58,20.25,45683.10836585366,3.9985092682926826,-2.79,217,193,通合科技,电气设备,1
0.58,-0.66,7.04,7.05,18327.547439024398,1.2922817073170731,-2.8,218,192,*ST天首,纺织,1
0.64,-0.58,7.59,7.53,85375.54637469586,7.0353206812652065,-2.8,197,214,文化长城,文教休闲,1
0.44,-0.54,5.15,5.18,102219.9006197183,1.7233138028169015,-2.81,177,178,铁汉生态,环境保护,1
0.33,-0.67,6.93,6.99,40551.28450121654,0.7106807785888077,-2.81,213,198,陕西黑猫,焦炭加工,1
1.2,-1.47,15.31,15.34,35346.08832116789,1.9064535279805357,-2.85,224,187,道森股份,专用机械,1
0.84,-0.94,9.49,9.8,49262.31053431372,1.6232946078431374,-2.85,208,200,ST罗普,铝,1
0.98,-1.07,11.29,11.45,10252.969691931541,0.7736662591687041,-2.86,218,191,ST金泰,黄金,1
0.5700000000000001,-0.63,6.8,6.8100000000000005,55748.209064039416,2.8399032019704435,-2.86,212,194,联建光电,半导体,1
4.5,-4.29,61.3,60.75,86417.73819951339,1.38415401459854,-2.88,206,205,四创电子,通信设备,1
0.75,-0.77,8.99,8.82,89578.03401459855,1.6962347931873483,-2.9,205,206,珠海港,港口,1
2.29,-2.52,25.0,25.22,91361.79228710463,12.31927907542579,-2.91,215,196,钧达股份,汽车配件,1
1.15,-0.96,13.28,12.62,44724.14304136253,1.8203024330900244,-2.91,213,198,长荣股份,轻工机械,1
0.6000000000000001,-1.13,12.26,12.01,19666.317883211683,1.0717800486618003,-2.93,214,197,永东股份,化工原料,1
1.0,-0.86,12.33,12.38,105083.67579075426,1.445474209245742,-2.95,202,209,惠程科技,互联网,1
0.51,-0.8,8.1,8.3,12411.765048780488,0.9393678048780488,-2.96,237,173,*ST时万,商贸代理,1
0.46,-0.47,6.6,6.6,61686.952000000005,3.0441553658536584,-2.96,205,205,ST东海洋,渔业,1
0.45,-0.58,5.19,5.21,82818.56442105264,3.2261405263157887,-2.96,197,183,*ST鼎龙,影视音像,1
1.45,-1.36,15.8,15.94,18562.060170316297,1.2042576642335767,-2.96,213,198,长久物流,仓储物流,1
1.01,-0.78,11.5,11.83,35429.03850855746,0.7333452322738386,-2.97,205,204,ST亚邦,染料涂料,1
0.81,-0.84,12.45,12.4,16008.73301703163,0.4275192214111922,-2.97,217,194,奥康国际,服饰,1
1.82,-1.91,22.28,22.89,27981.496812652076,1.5637182481751826,-2.99,230,181,宜宾纸业,造纸,1
0.38,-0.44,4.53,4.4,77192.84363414634,1.327729512195122,-3.01,199,211,*ST恒康,中成药,1
3.24,-3.99,41.2,41.0,23852.728880778588,1.6885082725060827,-3.02,223,188,赛托生物,生物制药,1
1.28,-1.05,13.8,14.11,53918.013260340624,1.218989781021898,-3.02,201,210,安道麦A,农药化肥,1
0.64,-0.61,6.88,7.05,98548.38046341462,3.5494568292682924,-3.03,196,214,*ST天娱,互联网,1
1.13,-1.24,13.09,12.44,59753.61479318736,9.461566423357665,-3.03,217,194,日播时尚,服饰,1
1.09,-1.16,12.3,12.08,58410.270814814816,1.7335565432098767,-3.03,200,205,克劳斯,化工机械,1
2.15,-2.07,25.2,23.96,35017.692457420926,2.788624574209246,-3.04,217,194,嘉诚国际,仓储物流,1
0.6000000000000001,-0.66,6.5,6.6,74893.44588528678,0.8580518703241895,-3.04,201,200,世联行,房产服务,1
1.06,-1.53,18.57,18.6,28067.642384428218,2.2681099756691,-3.04,205,206,大业股份,钢加工,1
0.4,-0.52,6.21,6.22,46266.0104622871,1.9288384428223848,-3.05,204,207,豫金刚石,矿物制品,1
4.72,-5.21,63.67,63.56,68668.99802469136,1.024183209876543,-3.06,198,207,辰安科技,软件服务,1
1.19,-0.94,13.7,13.85,17486.301119221407,1.7080824817518248,-3.06,217,194,天安新材,塑料,1
2.51,-2.79,29.52,29.81,29592.310462287103,4.640176155717762,-3.08,215,196,海川智能,电器仪表,1
1.37,-1.33,16.7,16.23,25951.9602919708,2.516346715328467,-3.08,225,186,兴业股份,化工原料,1
1.24,-1.37,14.2,14.38,43456.52591240875,5.539787347931874,-3.08,206,205,卫信康,化学制药,1
0.36,-0.38,5.85,5.86,29559.643777506117,0.9553831295843521,-3.09,201,208,*ST围海,建筑工程,1
0.35000000000000003,-0.8,9.2,9.18,99804.3703163017,1.1170800486618009,-3.09,221,190,铁龙物流,铁路,1
0.54,-0.6000000000000001,7.69,7.42,49337.77703163017,1.439517518248175,-3.1,203,208,黑猫股份,化工原料,1
1.32,-1.32,18.24,18.29,35895.6205839416,2.159734793187348,-3.12,205,206,清水源,化工原料,1
2.54,-3.47,39.99,39.6,51550.0711922141,7.83213892944039,-3.14,221,190,新余国科,专用机械,1
0.53,-0.74,9.02,9.01,44930.02072992702,2.5610090024330905,-3.16,221,190,迪森股份,供气供热,1
2.46,-2.78,28.88,29.52,82226.77666666666,9.551479075425789,-3.18,222,189,金奥博,化工原料,1
0.39,-0.6000000000000001,7.84,7.82,47082.363682926836,0.6579987804878048,-3.18,212,198,昊华能源,煤炭开采,1
1.02,-1.22,22.02,22.12,55997.68924574208,1.9924418491484188,-3.19,205,206,设计总院,建筑工程,1
0.81,-0.62,8.99,9.0,55515.58798053528,2.555730170316302,-3.2,217,194,大通燃气,供气供热,1
0.8,-0.8200000000000001,9.85,10.01,37082.978953771286,1.5242396593673966,-3.21,208,203,冀凯股份,专用机械,1
0.6000000000000001,-0.58,6.74,6.89,48060.22194647202,1.5934686131386862,-3.23,209,202,长春燃气,供气供热,1
0.6000000000000001,-0.6000000000000001,7.29,6.63,42087.83304000001,3.6425449999999997,-3.24,211,189,*ST仁智,石油开采,1
0.6000000000000001,-0.55,6.65,6.6,84890.16226277372,1.8743980535279805,-3.25,206,205,*ST众泰,汽车配件,1
0.84,-0.99,11.2,11.18,20524.37374695864,1.0483318734793188,-3.25,201,210,花王股份,建筑工程,1
2.41,-2.37,26.0,26.46,44891.7201216545,3.9932119221411186,-3.26,209,202,深冷股份,专用机械,1
0.53,-0.71,7.43,7.4,100838.99321167881,1.8693294403892944,-3.28,196,215,新研股份,航空,1
2.01,-1.76,21.9,22.12,61938.87071960298,2.1702722084367245,-3.29,204,199,名家汇,建筑工程,1
1.29,-1.42,19.01,19.07,49639.107031630185,1.0454990267639903,-3.31,198,213,歌力思,服饰,1
